Energy_Meter_ID,Year,Month_Num,Present_Reading,Previous_Reading,Difference,Meter_Constant,Net_Energy_MU,Consumption_Ratio,Meter_Status_OK,meter_mean_diff,meter_std_diff,meter_mean_net,meter_std_net,meter_record_count,Diff_Zscore,Net_Energy_Zscore,Diff_Deviation_Ratio
14190822,2024,7,6161.0,5743.0,418.0,100.0,41800.0,0.0727842590980323,1,631.0,492.8029855923112,63100.0,49280.29855923111,24,-0.4322214073926326,-0.4322214073926327,0.6624405705229794
0,2024,7,23.7333333333333,15.0,16.0,518.0,8.63333333333333,1.0666666666666669,0,124.9524761904762,473.5156850711432,42.16047619047619,114.3483941579356,35,-0.2300926445004808,-0.2932016938588213,0.1280486828897234
13193134,2024,8,51288.3,50234.4,1053.9,12000.0,12646800.0,0.0209796474129281,1,1150.2500000000002,210.83145770809924,13802040.000000006,2535279.5498053106,60,-0.4570001130163356,-0.4556657273114986,0.9162356009563136
13190208,2024,8,40022.1,39113.4,908.699999999997,9000.0,8178299.99999997,0.0232324471920108,1,940.471186440678,103.35158616277336,8464240.677966101,930164.2754649604,59,-0.3074087938103165,-0.307408793810317,0.966217799227935
14192934,2024,8,37816.4,37317.9,498.5,9000.0,4486500.0,0.0133582007562054,1,621.3745762711865,136.1921912582771,5592371.186440678,1225729.7213244932,59,-0.9022145479557276,-0.9022145479557282,0.8022536148669843
Q0259508,2024,8,1112.293,1044.746,67.5469999999998,120000.0,8105639.99999998,0.0646539924536679,1,70.05541935483872,10.102394029054672,8406650.322580647,1212287.2834865605,31,-0.2482994968939699,-0.2482994968939665,0.9641937857493438
Q0245881,2024,8,308.605,304.746,3.85900000000004,20000.0,77180.0000000007,0.0126630046005527,1,5.491263888888889,3.54975705176635,110582.81690140846,71206.78268622402,72,-0.4598241133366123,-0.469095999584742,0.7027526045157659
Q0831929,2024,8,101.343,97.05,4.29300000000001,20000.0,85860.0000000001,0.0442349304482226,1,8.728961538461537,4.52112446615458,174579.23076923078,90422.48932309158,26,-0.981163330421317,-0.9811633304213188,0.491811079827102
Q0245763,2024,8,295.901,292.639,3.262,40000.0,130480.0,0.0111468396215131,1,5.324028169014084,2.556519765908508,212961.12676056335,102260.7906363403,71,-0.8065762668888667,-0.8065762668888671,0.6126939784024593
Q0245756,2024,8,296.032,294.565,1.46699999999998,40000.0,58679.9999999994,0.0049802250776568,1,4.927042253521127,4.819802463162096,197081.69014084508,192792.09852648395,71,-0.7178805106570985,-0.717880510657097,0.2977445543422291
Q0245885,2024,8,713.63,708.769,4.86099999999999,40000.0,194440.0,0.0068583699343509,1,10.859778378378376,18.73837633034432,344557.15068493143,1059402.593219086,74,-0.3201333067830514,-0.1416998142592681,0.4476150277318876
Q0245739,2024,8,2197.102,2156.44,40.6619999999998,10000.0,406619.999999998,0.0188560776093931,1,39.94781944444444,11.267900132210784,415160.42253521126,104383.1187971452,72,0.0633818677105398,-0.0818180433160884,1.0178778357739544
Q0245809,2024,8,1298.649,1271.207,27.4419999999998,20000.0,548839.999999996,0.0215873575271374,1,23.615661971830985,5.396258698510247,487234.3661971831,137110.4789652949,71,0.7090723855076034,0.4493138253744007,1.162025440266418
Q0245113,2024,8,1730.871,1730.871,0.0,40000.0,0.0,0.0,1,24.286676056338035,20.28085999217323,965589.014084507,813747.7718576561,71,-1.1975170710566871,-1.1865949714126056,0.0
Q0245930,2024,8,3156.47,3084.63,71.8399999999997,40000.0,2873599.99999999,0.0232896652110624,1,77.40174999999999,143.8936639763133,2267442.5,526540.6872759613,72,-0.038651806106736,1.1512073324018388,0.9281443895002336
Q0245713,2024,8,1637.485,1593.929,43.5559999999998,40000.0,1742239.99999999,0.0273261857962304,1,32.79048611111111,15.874084052531863,1311619.4444444445,634963.3621012745,72,0.6781817365501241,0.6781817365501212,1.328312116276946
20002075,2024,8,55.1,54.6,0.5,2000.0,1000.0,0.0091575091575091,1,1.057627118644068,1.1199143116590644,2162.71186440678,2283.818513313473,59,-0.4979194504783027,-0.5091086956466878,0.4727564102564102
20002088,2024,8,35579.1,34614.1,965.0,2000.0,1930000.0,0.027878812391482,1,896.7833898305083,233.7418281117024,1815122.711864407,472306.7131964677,59,0.2918459683514231,0.243226032842364,1.076068101776935
Q0469696,2024,8,4.194,3.953,0.241,30000.0,7230.0,0.0609663546673412,1,0.1675434782608695,0.0684068568758487,5026.304347826088,2052.2057062754616,46,1.0738181096735135,1.0738181096735129,1.4384325937459457
Q0469732,2024,8,461.048,461.047,0.0009999999999763,40000.0,39.9999999990541,2.1689762648413284e-06,1,11.759176470588235,17.721981224124892,653498.6274509804,1177917.198062783,51,-0.6634797950571057,-0.554757693092237,8.503996878331366e-05
Q0603720,2024,8,37.9,34.8,3.1,1000.0,3100.0,0.0890804597701149,1,2.603846153846154,0.3725380723961188,2603.846153846154,372.5380723961191,26,1.3318205115591164,1.3318205115591155,1.190546528803545
Q0245916,2024,8,2531.765,2494.72,37.0450000000001,120000.0,4445400.00000001,0.0148493618522319,1,44.12260294117647,12.08437567798017,5366090.149253732,1335301.248486868,68,-0.5856821344997564,-0.6894999538845827,0.8395923524590762
Q0245899,2024,8,528.851,516.214,12.6369999999999,20000.0,252739.999999999,0.0244801574540789,1,9.431333333333336,3.55236493731814,190886.19718309864,68898.3537511435,72,0.902403532078178,0.8977544375053197,1.339895384180381
Q0603811,2024,8,999.018,951.92,47.0980000000001,20000.0,941960.000000001,0.0494768467938483,1,46.64197142857143,12.654643598964242,932839.4285714288,253092.87197928483,35,0.03603646107157,0.0360364610715658,1.009777214758751
Q0245949,2024,8,2076.014,2040.661,35.3530000000001,20000.0,707060.000000001,0.0173242885516017,1,37.31822222222222,12.470915139988511,764864.2253521127,242559.7629313648,72,-0.1575844434960951,-0.2383092094646713,0.9473388038015416
Q0245773,2024,8,1609.358,1599.82,9.53800000000001,40000.0,381520.0,0.0059619207160805,1,29.999624999999973,45.97636836445583,1004875.5555555556,577514.2749601826,72,-0.4450465690939342,-1.0793768787767777,0.3179373075496783
Q0245716,2024,8,6.753,6.753,0.0,40000.0,0.0,0.0,1,21.62518055555556,14.921138887475545,876090.704225352,593584.408110889,72,-1.449298255222812,-1.475932811331,0.0
Q0245675,2024,8,192.768,192.768,0.0,40000.0,0.0,0.0,1,4.502444444444445,6.186569902144633,171208.25396825396,235012.7058921989,63,-0.7277771876276109,-0.7285063729566509,0.0
Q0245847,2024,8,3307.872,3255.683,52.1889999999999,40000.0,2087559.99999999,0.0160301233258888,1,54.00253333333333,32.792040365511475,1376707.7333333334,738008.7368551424,75,-0.055304071144069,0.9632030505435384,0.9664176248521656
14190822,2024,8,6308.0,6161.0,147.0,100.0,14700.0,0.0238597630254828,1,631.0,492.8029855923112,63100.0,49280.29855923111,24,-0.9821369069391276,-0.9821369069391278,0.2329635499207607
0,2024,8,26.4,28.0,10.0,246.0,4.1,0.3571428571428571,0,124.9524761904762,473.5156850711432,42.16047619047619,114.3483941579356,35,-0.2427638192665259,-0.3328466173115458,0.0800304268060771
13193134,2024,9,52431.4,51288.3,1143.1,12000.0,13717200.0,0.0222877342395829,1,1150.2500000000002,210.83145770809924,13802040.000000006,2535279.5498053106,60,-0.0339133451797295,-0.0334637653691959,0.9937839600086936
13190208,2024,9,41004.4,40022.1,982.300000000003,9000.0,8840700.00000003,0.024543939473441,1,940.471186440678,103.35158616277336,8464240.677966101,930164.2754649604,59,0.4047234794582318,0.4047234794582369,1.0444764434704596
14192934,2024,9,38360.6,37816.4,544.199999999997,9000.0,4897799.99999997,0.0143905818639531,1,621.3745762711865,136.1921912582771,5592371.186440678,1225729.7213244932,59,-0.566659333095202,-0.5666593330952044,0.8758002351266007
Q0259508,2024,9,1185.295,1112.293,73.0020000000002,120000.0,8760240.00000002,0.0656319872551568,1,70.05541935483872,10.102394029054672,8406650.322580647,1212287.2834865605,31,0.2916715222834364,0.2916715222834338,1.042060709539639
Q0245881,2024,9,315.961,308.605,7.35599999999999,20000.0,147120.0,0.0238362955882114,1,5.491263888888889,3.54975705176635,110582.81690140846,71206.78268622402,72,0.5253137282122486,0.5131138034924894,1.3395823163560283
Q0831929,2024,9,111.69,101.343,10.347,20000.0,206940.0,0.1020988129421864,1,8.728961538461537,4.52112446615458,174579.23076923078,90422.48932309158,26,0.3578840780985349,0.3578840780985346,1.1853643705965555
Q0245763,2024,9,303.083,295.901,7.18200000000002,40000.0,287280.000000001,0.0242716313902285,1,5.324028169014084,2.556519765908508,212961.12676056335,102260.7906363403,71,0.7267582499311014,0.726758249931103,1.34897858764147
Q0245756,2024,9,299.073,296.032,3.041,40000.0,121640.0,0.0102725381039887,1,4.927042253521127,4.819802463162096,197081.69014084508,192792.09852648395,71,-0.3913111103486518,-0.3913111103486516,0.61720599165285
Q0245885,2024,9,714.011,713.63,0.380999999999972,40000.0,15239.9999999989,0.0005338901111219,1,10.859778378378376,18.73837633034432,344557.15068493143,1059402.593219086,74,-0.5592148537122403,-0.3108517505930149,0.0350835888841466
Q0245739,2024,9,2243.617,2197.102,46.5150000000003,10000.0,465150.000000003,0.0211710698911567,1,39.94781944444444,11.267900132210784,415160.42253521126,104383.1187971452,72,0.5828220412410917,0.4789048079885399,1.1643939681035371
Q0245809,2024,9,1326.801,1298.649,28.152,20000.0,563040.000000001,0.0216779129695552,1,23.615661971830985,5.396258698510247,487234.3661971831,137110.4789652949,71,0.8406450249357706,0.5528799430567646,1.1920902337431831
Q0245113,2024,9,1730.871,1730.871,0.0,40000.0,0.0,0.0,1,24.286676056338035,20.28085999217323,965589.014084507,813747.7718576561,71,-1.1975170710566871,-1.1865949714126056,0.0
Q0245930,2024,9,3226.984,3156.47,70.5140000000001,40000.0,2820560.00000001,0.022339512176577,1,77.40174999999999,143.8936639763133,2267442.5,526540.6872759613,72,-0.0478669443091928,1.0504743761807709,0.9110129938922584
Q0245713,2024,9,1687.562,1637.485,50.077,40000.0,2003080.0,0.0305816541830917,1,32.79048611111111,15.874084052531863,1311619.4444444445,634963.3621012745,72,1.088977091949551,1.0889770919495512,1.5271807752502735
20002075,2024,9,55.7,55.1,0.600000000000001,2000.0,1200.0,0.0108892921960072,1,1.057627118644068,1.1199143116590644,2162.71186440678,2283.818513313473,59,-0.4086269046478464,-0.4215360628678115,0.5673076923076931
20002088,2024,9,36614.6,35579.1,1035.5,2000.0,2071000.0,0.0291041650856823,1,896.7833898305083,233.7418281117024,1815122.711864407,472306.7131964677,59,0.5934607908653846,0.5417608536704295,1.15468240351297
Q0469696,2024,9,4.43,4.194,0.236,30000.0,7079.99999999999,0.0562708631378159,1,0.1675434782608695,0.0684068568758487,5026.304347826088,2052.2057062754616,46,1.0007260217111258,1.00072602171112,1.4085895938756976
Q0469732,2024,9,461.048,461.048,0.0,40000.0,0.0,0.0,1,11.759176470588235,17.721981224124892,653498.6274509804,1177917.198062783,51,-0.6635362221567245,-0.5547916513365557,0.0
Q0603720,2024,9,40.8,37.9,2.9,1000.0,2900.0,0.0765171503957783,1,2.603846153846154,0.3725380723961188,2603.846153846154,372.5380723961191,26,0.7949626309306349,0.794962630930635,1.1137370753323486
Q0245916,2024,9,2572.213,2531.765,40.4480000000003,120000.0,4853760.00000004,0.0159762063224668,1,44.12260294117647,12.08437567798017,5366090.149253732,1335301.248486868,68,-0.3040788402392961,-0.3836813227234318,0.916718355304761
Q0245899,2024,9,540.73,528.851,11.879,20000.0,237580.0,0.0224619032581955,1,9.431333333333336,3.55236493731814,190886.19718309864,68898.3537511435,72,0.6890245540241516,0.677720152582403,1.259524987629886
Q0603811,2024,9,1054.197,999.018,55.1789999999999,20000.0,1103580.0,0.0552332390407379,1,46.64197142857143,12.654643598964242,932839.4285714288,253092.87197928483,35,0.6746162785751794,0.6746162785751866,1.1830331847036584
Q0245949,2024,9,2110.546,2076.014,34.5319999999997,20000.0,690639.999999994,0.0166337991940322,1,37.31822222222222,12.470915139988511,764864.2253521127,242559.7629313648,72,-0.2234176234018609,-0.3060038666558285,0.9253388276206956
Q0245773,2024,9,1623.169,1609.358,13.8110000000001,40000.0,552440.000000006,0.0085816828822425,1,29.999624999999973,45.97636836445583,1004875.5555555556,577514.2749601826,72,-0.3521075190557078,-0.7834188264640612,0.4603724213219369
Q0245716,2024,9,6.754,6.753,0.0009999999999994,40000.0,39.9999999999778,0.0001480823337774,1,21.62518055555556,14.921138887475545,876090.704225352,593584.408110889,72,-1.449231236209884,-1.475865424116219,4.62423884707172e-05
Q0245675,2024,9,192.768,192.768,0.0,40000.0,0.0,0.0,1,4.502444444444445,6.186569902144633,171208.25396825396,235012.7058921989,63,-0.7277771876276109,-0.7285063729566509,0.0
Q0245847,2024,9,3362.078,3307.872,54.2060000000001,40000.0,2168240.00000001,0.016386970233431,1,54.00253333333333,32.792040365511475,1376707.7333333334,738008.7368551424,75,0.0062047577521514,1.07252424956324,1.0037677244771253
14190822,2024,9,6593.0,6308.0,285.0,100.0,28500.0,0.0451807228915662,1,631.0,492.8029855923112,63100.0,49280.29855923111,24,-0.7021061359523516,-0.7021061359523517,0.4516640253565768
0,2024,9,26.3,14.0,15.0,564.0,9.4,1.0714285714285714,0,124.9524761904762,473.5156850711432,42.16047619047619,114.3483941579356,35,-0.2322045069614883,-0.2864970376866693,0.1200456402091156
13193134,2024,10,53544.4,52431.4,1113.0,12000.0,13356000.0,0.0212277375771007,1,1150.2500000000002,210.83145770809924,13802040.000000006,2535279.5498053106,60,-0.1766814136985841,-0.1759332614954662,0.967615735709628
13190208,2024,10,41916.2,41004.4,911.799999999996,9000.0,8206199.99999996,0.0222366380193344,1,940.471186440678,103.35158616277336,8464240.677966101,930164.2754649604,59,-0.2774140920829849,-0.2774140920829867,0.9695140192979314
14192934,2024,10,38935.0,38360.6,574.400000000001,9000.0,5169600.00000001,0.0149736969703289,1,621.3745762711865,136.1921912582771,5592371.186440678,1225729.7213244932,59,-0.3449138738219001,-0.3449138738218993,0.924402159236904
Q0259508,2024,10,1253.055,1185.295,67.76,120000.0,8131200.0,0.0571672031013376,1,70.05541935483872,10.102394029054672,8406650.322580647,1212287.2834865605,31,-0.2272153856043473,-0.2272153856043482,0.967234235752524
Q0245881,2024,10,319.014,315.961,3.053,20000.0,61059.9999999999,0.0096625849392804,1,5.491263888888889,3.54975705176635,110582.81690140846,71206.78268622402,72,-0.6868819058125725,-0.6954789281750468,0.5559740092217184
Q0831929,2024,10,114.395,111.69,2.705,20000.0,54100.0,0.0242188199480705,1,8.728961538461537,4.52112446615458,174579.23076923078,90422.48932309158,26,-1.3324033840601577,-1.3324033840601586,0.3098879503685786
Q0245763,2024,10,306.292,303.083,3.20899999999995,40000.0,128359.999999998,0.0105878587713594,1,5.324028169014084,2.556519765908508,212961.12676056335,102260.7906363403,71,-0.8273075754071154,-0.8273075754071156,0.6027391099612082
Q0245756,2024,10,300.444,299.073,1.37100000000004,40000.0,54840.0000000015,0.0045841650700666,1,4.927042253521127,4.819802463162096,197081.69014084508,192792.09852648395,71,-0.7377983393925438,-0.7377983393925439,0.2782602481276165
Q0245885,2024,10,714.011,714.011,0.0,40000.0,0.0,0.0,1,10.859778378378376,18.73837633034432,344557.15068493143,1059402.593219086,74,-0.5795474584845649,-0.3252372166071114,0.0
Q0245739,2024,10,2290.901,2243.617,47.2839999999997,10000.0,472839.999999997,0.0210748982558073,1,39.94781944444444,11.267900132210784,415160.42253521126,104383.1187971452,72,0.6510690074882555,0.5525757242114825,1.183644080142039
Q0245809,2024,10,1353.437,1326.801,26.636,20000.0,532719.999999999,0.0200753541789612,1,23.615661971830985,5.396258698510247,487234.3661971831,137110.4789652949,71,0.5597096427202134,0.3317444016392729,1.1278955479533754
Q0245113,2024,10,1730.871,1730.871,0.0,40000.0,0.0,0.0,1,24.286676056338035,20.28085999217323,965589.014084507,813747.7718576561,71,-1.1975170710566871,-1.1865949714126056,0.0
Q0245930,2024,10,3300.306,3226.984,73.3220000000001,40000.0,2932880.0,0.022721525734246,1,77.40174999999999,143.8936639763133,2267442.5,526540.6872759613,72,-0.028352533998102,1.2637912246489749,0.9472912434150405
Q0245713,2024,10,1734.256,1687.562,46.6940000000002,40000.0,1867760.00000001,0.0276695019205221,1,32.79048611111111,15.874084052531863,1311619.4444444445,634963.3621012745,72,0.8758624335664602,0.8758624335664633,1.4240106060574036
20002075,2024,10,56.1,55.7,0.399999999999999,2000.0,799.999999999997,0.0071813285457809,1,1.057627118644068,1.1199143116590644,2162.71186440678,2283.818513313473,59,-0.5872119963087591,-0.5966813284255654,0.3782051282051272
20002088,2024,10,37599.8,36614.6,985.200000000004,2000.0,1970400.00000001,0.0269072992740601,1,896.7833898305083,233.7418281117024,1815122.711864407,472306.7131964677,59,0.3782661018944477,0.3287636694484409,1.0985930506431507
Q0469696,2024,10,4.659,4.43,0.229,30000.0,6870.0,0.0516930022573363,1,0.1675434782608695,0.0684068568758487,5026.304347826088,2052.2057062754616,46,0.8983970985637834,0.8983970985637821,1.3668093940573507
Q0469732,2024,10,461.048,461.048,0.0,40000.0,0.0,0.0,1,11.759176470588235,17.721981224124892,653498.6274509804,1177917.198062783,51,-0.6635362221567245,-0.5547916513365557,0.0
Q0603720,2024,10,43.7,40.8,2.90000000000001,1000.0,2900.00000000001,0.0710784313725492,1,2.603846153846154,0.3725380723961188,2603.846153846154,372.5380723961191,26,0.7949626309306623,0.7949626309306619,1.1137370753323526
Q0245916,2024,10,2614.922,2572.213,42.7089999999998,120000.0,5125079.99999998,0.0166039904160346,1,44.12260294117647,12.08437567798017,5366090.149253732,1335301.248486868,68,-0.1169777387633272,-0.1804912183875048,0.9679619322762698
Q0245899,2024,10,551.638,540.73,10.908,20000.0,218160.0,0.0201727294583248,1,9.431333333333336,3.55236493731814,190886.19718309864,68898.3537511435,72,0.4156855201316887,0.3958556530307329,1.1565702975895948
Q0603811,2024,10,1111.293,1054.197,57.096,20000.0,1141920.0,0.0541606549819436,1,46.64197142857143,12.654643598964242,932839.4285714288,253092.87197928483,35,0.8261021726668152,0.826102172666815,1.2241335057511045
Q0245949,2024,10,2144.719,2110.546,34.1730000000002,20000.0,683460.000000005,0.0161915447471887,1,37.31822222222222,12.470915139988511,764864.2253521127,242559.7629313648,72,-0.2522046046273485,-0.335604819069443,0.91571886239669
Q0245773,2024,10,1638.49,1623.169,15.3209999999999,40000.0,612839.999999997,0.0094389432030798,1,29.999624999999973,45.97636836445583,1004875.5555555556,577514.2749601826,72,-0.3192645596459956,-0.6788326670930998,0.510706383829795
Q0245716,2024,10,6.754,6.754,0.0,40000.0,0.0,0.0,1,21.62518055555556,14.921138887475545,876090.704225352,593584.408110889,72,-1.449298255222812,-1.475932811331,0.0
Q0245675,2024,10,205.003,192.768,12.235,40000.0,489399.999999999,0.0634700780212483,1,4.502444444444445,6.186569902144633,171208.25396825396,235012.7058921989,63,1.2498938309700485,1.353934225912452,2.717412763437145
Q0245847,2024,10,3407.61,3362.078,45.5320000000002,40000.0,1821280.00000001,0.0135428148900769,1,54.00253333333333,32.792040365511475,1376707.7333333334,738008.7368551424,75,-0.2583106521862507,0.6023943138683168,0.8431456302050065
14190822,2024,10,7290.0,6593.0,697.0,100.0,69700.0,0.1057181859548005,1,631.0,492.8029855923112,63100.0,49280.29855923111,24,0.1339277600371537,0.1339277600371538,1.1045958795562598
0,2024,10,28.0,15.0,15.0,384.0,6.4,1.0,0,124.9524761904762,473.5156850711432,42.16047619047619,114.3483941579356,35,-0.2322045069614883,-0.31273264879509,0.1200456402091156
13193134,2024,11,54595.8,53544.4,1051.4,12000.0,12616800.0,0.0196360403702347,1,1150.2500000000002,210.83145770809924,13802040.000000006,2535279.5498053106,60,-0.4688579260162405,-0.4674987419399263,0.914062160399913
13190208,2024,11,42795.5,41916.2,879.300000000003,9000.0,7913700.00000003,0.0209775695315892,1,940.471186440678,103.35158616277336,8464240.677966101,930164.2754649604,59,-0.5918746747082689,-0.5918746747082638,0.9349568734028052
14192934,2024,11,39459.6,38935.0,524.599999999999,9000.0,4721399.99999999,0.0134737382817516,1,621.3745762711865,136.1921912582771,5592371.186440678,1225729.7213244932,59,-0.7105736046765162,-0.7105736046765176,0.8442572645119742
Q0259508,2024,11,1318.39,1253.055,65.335,120000.0,7840200.0,0.0521405684507064,1,70.05541935483872,10.102394029054672,8406650.322580647,1212287.2834865605,31,-0.467257497704278,-0.4672574977042778,0.9326187838384172
Q0245881,2024,11,325.463,319.014,6.44900000000001,20000.0,128980.0,0.0202154137435974,1,5.491263888888889,3.54975705176635,110582.81690140846,71206.78268622402,72,0.2698032843218253,0.2583627907984493,1.174410869790654
Q0831929,2024,11,123.83,114.395,9.435,20000.0,188700.0,0.0824773810044145,1,8.728961538461537,4.52112446615458,174579.23076923078,90422.48932309158,26,0.1561643495603608,0.1561643495603603,1.0808845884390164
Q0245763,2024,11,311.596,306.292,5.30400000000003,40000.0,212160.000000001,0.0173168087968344,1,5.324028169014084,2.556519765908508,212961.12676056335,102260.7906363403,71,-0.0078341537902942,-0.0078341537902963,0.9962381549499272
Q0245756,2024,11,302.496,300.444,2.05199999999996,40000.0,82079.9999999986,0.0068298917601947,1,4.927042253521127,4.819802463162096,197081.69014084508,192792.09852648395,71,-0.596506241800407,-0.5965062418004057,0.416477045337594
Q0245885,2024,11,714.011,714.011,0.0,40000.0,0.0,0.0,1,10.859778378378376,18.73837633034432,344557.15068493143,1059402.593219086,74,-0.5795474584845649,-0.3252372166071114,0.0
Q0245739,2024,11,2334.539,2290.901,43.6380000000004,10000.0,436380.000000004,0.0190484006074467,1,39.94781944444444,11.267900132210784,415160.42253521126,104383.1187971452,72,0.3274949646569099,0.2032855284390401,1.0923750183833665
Q0245809,2024,11,1379.952,1353.437,26.5150000000001,20000.0,530300.000000002,0.0195908638525473,1,23.615661971830985,5.396258698510247,487234.3661971831,137110.4789652949,71,0.5372866999444521,0.3140944013018842,1.1227718296284677
Q0245113,2024,11,1730.871,1730.871,0.0,40000.0,0.0,0.0,1,24.286676056338035,20.28085999217323,965589.014084507,813747.7718576561,71,-1.1975170710566871,-1.1865949714126056,0.0
Q0245930,2024,11,3367.857,3300.306,67.5509999999999,40000.0,2702040.0,0.020468102048719,1,77.40174999999999,143.8936639763133,2267442.5,526540.6872759613,72,-0.068458538950135,0.8253825592251457,0.8727322056671833
Q0245713,2024,11,1778.194,1734.256,43.9379999999999,40000.0,1757519.99999999,0.025335359946859,1,32.79048611111111,15.874084052531863,1311619.4444444445,634963.3621012745,72,0.7022461171301915,0.7022461171301818,1.3399618368302093
20002075,2024,11,56.3,56.1,0.199999999999996,2000.0,399.999999999991,0.0035650623885917,1,1.057627118644068,1.1199143116590644,2162.71186440678,2283.818513313473,59,-0.7657970879696727,-0.7718265939833208,0.1891025641025602
20002088,2024,11,38473.2,37599.8,873.399999999994,2000.0,1746799.99999999,0.0232288469619517,1,896.7833898305083,233.7418281117024,1815122.711864407,472306.7131964677,59,-0.1000393896951115,-0.1446575074108599,0.9739252643440086
Q0469696,2024,11,4.858,4.659,0.199,30000.0,5970.0,0.0427130285468984,1,0.1675434782608695,0.0684068568758487,5026.304347826088,2052.2057062754616,46,0.459844570789457,0.459844570789456,1.1877513948358638
Q0469732,2024,11,461.048,461.048,0.0,40000.0,0.0,0.0,1,11.759176470588235,17.721981224124892,653498.6274509804,1177917.198062783,51,-0.6635362221567245,-0.5547916513365557,0.0
Q0603720,2024,11,46.4,43.7,2.7,1000.0,2700.0,0.0617848970251716,1,2.603846153846154,0.3725380723961188,2603.846153846154,372.5380723961191,26,0.2581047503021546,0.2581047503021543,1.0369276218611525
Q0245916,2024,11,2653.903,2614.922,38.9809999999998,120000.0,4677719.99999997,0.0149071368094343,1,44.12260294117647,12.08437567798017,5366090.149253732,1335301.248486868,68,-0.425475264770654,-0.515516742033909,0.8834700901931972
Q0245899,2024,11,566.218,551.638,14.5799999999999,20000.0,291599.999999999,0.0264303764425219,1,9.431333333333336,3.55236493731814,190886.19718309864,68898.3537511435,72,1.449363102472674,1.4617737193064475,1.5459107938078638
Q0603811,2024,11,1155.42,1111.293,44.1270000000002,20000.0,882540.000000004,0.0397077998331674,1,46.64197142857143,12.654643598964242,932839.4285714288,253092.87197928483,35,-0.1987390169389736,-0.1987390169389745,0.9460792211061936
Q0245949,2024,11,2182.624,2144.719,37.9049999999997,20000.0,758099.999999995,0.0176736439598845,1,37.31822222222222,12.470915139988511,764864.2253521127,242559.7629313648,72,0.0470517015945331,-0.0278868402177309,1.0157236262296565
Q0245773,2024,11,1647.001,1638.49,8.51099999999997,40000.0,340439.999999999,0.0051944168105999,1,29.999624999999973,45.97636836445583,1004875.5555555556,577514.2749601826,72,-0.4673841315533913,-1.1505093196204834,0.283703546294328
Q0245716,2024,11,13.502,6.754,6.748,40000.0,269920.0,0.9991116375481196,1,21.62518055555556,14.921138887475545,876090.704225352,593584.408110889,72,-0.9970539559847614,-1.021203885989053,0.3120436374005869
Q0245675,2024,11,208.921,205.003,3.91800000000001,40000.0,156720.0,0.0191119154353839,1,4.502444444444445,6.186569902144633,171208.25396825396,235012.7058921989,63,-0.0944698683905329,-0.0616488113408633,0.870193968708358
Q0245847,2024,11,3454.392,3407.61,46.7819999999997,40000.0,1871279.99999999,0.0137286837402166,1,54.00253333333333,32.792040365511475,1376707.7333333334,738008.7368551424,75,-0.2201916456814233,0.6701441893142954,0.8662926924415836
14190822,2024,11,7648.0,7290.0,358.0,100.0,35800.0,0.0491083676268861,1,631.0,492.8029855923112,63100.0,49280.29855923111,24,-0.5539739165173179,-0.553973916517318,0.5673534072900158
0,2024,11,25.8,14.0,10.0,408.0,6.8,0.7142857142857143,0,124.9524761904762,473.5156850711432,42.16047619047619,114.3483941579356,35,-0.2427638192665259,-0.3092345673139672,0.0800304268060771
13193134,2024,12,55737.8,54595.8,1142.0,12000.0,13704000.0,0.0209173599434388,1,1150.2500000000002,210.83145770809924,13802040.000000006,2535279.5498053106,60,-0.0391307828996872,-0.0386702918057041,0.9928276461638772
13190208,2024,12,43701.0,42795.5,905.5,9000.0,8149500.0,0.0211587666927597,1,940.471186440678,103.35158616277336,8464240.677966101,930164.2754649604,59,-0.3383710665610911,-0.3383710665610888,0.9628152494782636
14192934,2024,12,40079.0,39459.6,619.400000000001,9000.0,5574600.00000001,0.0156970673803079,1,621.3745762711865,136.1921912582771,5592371.186440678,1225729.7213244932,59,-0.0144984543749711,-0.0144984543749701,0.9968222448317168
Q0259508,2024,12,1385.667,1318.39,67.2769999999998,120000.0,8073239.99999998,0.0510296649701528,1,70.05541935483872,10.102394029054672,8406650.322580647,1212287.2834865605,31,-0.2750258351483947,-0.2750258351483916,0.9603396941960206
Q0245881,2024,12,330.075,325.463,4.61199999999997,20000.0,92239.9999999993,0.0141705816022096,1,5.491263888888889,3.54975705176635,110582.81690140846,71206.78268622402,72,-0.2476969201177865,-0.257599293345939,0.8398795055782995
Q0831929,2024,12,130.909,123.83,7.07899999999999,20000.0,141580.0,0.057167083905354,1,8.728961538461537,4.52112446615458,174579.23076923078,90422.48932309158,26,-0.3649449491632583,-0.3649449491632567,0.8109784845320387
Q0245763,2024,12,315.819,311.596,4.22300000000001,40000.0,168920.000000001,0.0135528055559121,1,5.324028169014084,2.556519765908508,212961.12676056335,102260.7906363403,71,-0.4306746162092758,-0.4306746162092701,0.7931964042898809
Q0245756,2024,12,304.765,302.496,2.26900000000001,40000.0,90760.0000000002,0.0075009256320745,1,4.927042253521127,4.819802463162096,197081.69014084508,192792.09852648395,71,-0.5514836497629557,-0.5514836497629565,0.4605196958435787
Q0245885,2024,12,714.011,714.011,0.0,40000.0,0.0,0.0,1,10.859778378378376,18.73837633034432,344557.15068493143,1059402.593219086,74,-0.5795474584845649,-0.3252372166071114,0.0
